study_condition	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Sporolactobacillaceae;g__Sporolactobacillaceae_incertae_sedis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.050012758356723655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008547008547008546	0.0	0.00042354934349851756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012	0.0009640102827763496	0.011028103877623622	0.0	0.0	0.0017211703958691911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017674089784376105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012458471760797341	0.0	0.0011452130096197893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024283632831471587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006846970215679561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006769825918762089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__;g__	0.0032017075773746	0.0	0.0	0.0	0.0	0.0004073319755600815	0.0004426737494466578	0.0	0.0006079027355623101	0.0	0.0005065856129685917	0.0	0.0	0.0	0.0	0.000836470096194061	0.00032509752925877764	0.000496031746031746	0.00041339396444811904	0.0	0.0	0.0	0.0017914725904693658	0.0	0.0	0.0	0.0	0.0	0.0005588153115395362	0.0	0.0	0.0	0.0	0.0005620082427875609	0.0	0.0	0.0	0.003484320557491289	0.0	0.0	0.0	0.0	0.0	0.002681992337164751	0.0	0.0	0.0004	0.0	0.004091070793311989	0.0	0.0005616925669350309	0.00193631669535284	0.0004839099927413501	0.00019157088122605365	0.0006989341254586755	0.0	0.00024648755237860487	0.0	0.0	0.0	0.0004870920603994155	0.0016845651716150768	0.00017674089784376105	0.0	0.0	0.0	0.003283473184968989	0.0	0.0032822757111597373	0.0002800336040324839	0.0	0.0	0.0020613834173156204	0.0025195263290501385	0.0	0.0	0.002962670353545329	0.00014413375612568464	0.005420560747663551	0.0	0.0	0.0	0.0	0.0011910433539780848	0.0008528784648187633	0.00046707146193367583	0.0	0.0	0.0	0.0	0.0	0.005099562894609033	0.0001990049751243781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017748820489777578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005590756615728662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001895734597156398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01213206046141607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021272069772388852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09059784040031604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016966406515100103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014539110206455364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__	0.0	0.0	0.0	0.0003045066991473812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017322016282695306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005925340707090658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005065856129685917	0.0	0.0	0.0	0.0	0.000836470096194061	0.0	0.0	0.0	0.0	0.0	0.0	0.0007165890361877463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004664179104477612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019964064683569574	0.0001872308556450103	0.0017211703958691911	0.0009678199854827002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004211412929037692	0.0	0.0	0.0	0.0	0.0007296607077708865	0.0	0.0	0.0036404368524222907	0.0	0.0	0.0009161704076958314	0.0002519526329050139	0.0	0.0	0.00019751135690302193	0.0	0.00037383177570093456	0.0	0.0	0.00018953752843062926	0.0	0.0016674606955693187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012141816415735794	0.0001990049751243781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium	0.0010672358591248667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006079027355623101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006968641114982578	0.0	0.0004664179104477612	0.0	0.0	0.0005165289256198347	0.0003831417624521073	0.0	0.0	0.0	0.0	0.002490217004624689	0.0	0.0001872308556450103	0.0004302925989672978	0.00024195499637067505	0.0003831417624521073	0.0	0.0	0.0	0.0	0.0	0.0	0.00024354603019970775	0.0	0.0	0.0	0.0	0.0	0.00018241517694272163	0.0	0.0016411378555798686	0.0	0.0	0.0	0.0006871278057718735	0.0	0.0	0.0	0.0	0.0	0.00037383177570093456	0.0	0.0	0.0	0.0	0.0004764173415912339	0.00021321961620469082	0.0	0.0	0.0	0.0	0.0	0.0	0.0014570179698882952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__	0.005336179295624334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006079027355623101	0.0	0.0	0.0	0.0003465003465003465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035829451809387314	0.0004363001745200698	0.0	0.0	0.0	0.000814000814000814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027874564459930314	0.0	0.0009328358208955224	0.0	0.0	0.0	0.0011494252873563218	0.0	0.0	0.0	0.0	0.004624688722874422	0.0	0.0	0.0	0.0012097749818533753	0.0005747126436781609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023162771109707307	0.0	0.0	0.0	0.0	0.0016417365924844946	0.0	0.002461706783369803	0.0002800336040324839	0.0	0.0002565418163160595	0.001374255611543747	0.0007558578987150416	0.0	0.0	0.00019751135690302193	0.0	0.0009345794392523364	0.0	0.0	0.0	0.0	0.0007146260123868509	0.00042643923240938164	0.0	0.0	0.0	0.0	0.0	0.0	0.0026711996114618746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014436263894903998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	0.6552828175026679	0.0	0.015813253012048195	0.1135809987819732	0.0	0.042769857433808546	0.10579902611775123	0.0003943217665615142	0.14528875379939207	0.0	0.06281661600810537	0.0013121794107121556	0.027027027027027025	0.0	0.0	0.17565872020075282	0.0009752925877763329	0.10962301587301587	0.0024803637866887144	0.05468025949953661	0.003278688524590164	0.0	0.17198136868505914	0.03839441535776615	0.011276681433749497	0.01744186046511628	0.0390625	0.032560032560032565	0.003073484213467449	0.0038119440914866584	0.002036659877800407	0.0	0.0	0.0033720494567253657	0.0	0.004458314757021846	0.0	0.5707317073170733	0.0	0.020988805970149255	0.0018656716417910447	0.0	0.028925619834710745	0.14137931034482756	0.0049430474962389856	0.0116945107398568	0.1164	0.377892030848329	0.9183564567769474	0.002196047115192653	0.09941958434750046	0.22052495697074015	0.14130171788047421	0.09444444444444444	0.0	0.00018145527127563056	0.00024648755237860487	0.009617352158788624	0.0	0.00017322016282695306	0.13784705309303463	0.16171825647504737	0.0003534817956875221	0.0011358473421172195	0.018503780342220454	0.0063999999999999994	0.2400583728566217	0.00015610365282547612	0.8014223194748358	0.16297955754690566	0.0	0.009748589020010261	0.44205222171323866	0.3857394809775761	0.051663747810858134	0.00036310820624546115	0.021923760616235435	0.0	0.18130841121495334	0.0	0.016899645316085957	0.027293404094010612	0.0003749531308586427	0.2810862315388279	0.26012793176972276	0.04367118169079869	0.005750605326876513	0.0	0.0	0.002930529219100155	0.0	0.4526469159786305	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010541447053186392	0.0005360014293371449	0.0	0.0	0.0002525571410531633	0.0	0.0	0.0	0.0	0.00034234851078397807	0.0	0.0	0.0002639218791237794	0.0	0.0	0.0	0.00033698399326032014	0.0	0.0	0.0	0.0	0.00021294718909710392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004360189573459716	0.0	0.0	0.0006349206349206349	0.0	0.0	0.0	0.0	0.0003186540054808489	0.0005966587112171838	0.0	0.0	0.0	0.00025806451612903227	0.0	0.004464285714285715	0.0002487562189054726	0.001276324186343331	0.0	0.0	0.0013555383423702557	0.0	0.0	0.00015396458814472672	0.0	0.0	0.0	0.0	0.0	0.0006063055780113178	0.00020279862096937742	0.0	0.0	0.0	0.002454164862133679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01154016866400355	0.0	0.0	0.0	0.0	0.0	0.0010602579961123874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012112036336109008	0.0	0.0	0.0	0.0	0.0	0.0001643925694558606	0.0	0.0	0.0	0.0	0.00016084928422068523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015569048731122528	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Tetragenococcus	0.0	0.0	0.0	0.001218026796589525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005964451866873435	0.0	0.0	0.0	0.0	0.0009752925877763329	0.012896825396825396	0.0	0.0	0.0	0.0	0.00035829451809387314	0.0	0.0004027386226339106	0.0004152823920265781	0.0008223684210526315	0.0	0.0	0.0	0.0013577732518669382	0.0	0.0003417634996582365	0.0	0.0	0.0	0.0	0.0	0.0	0.0065298507462686565	0.0	0.0	0.0	0.0	0.0	0.0011933174224343676	0.0	0.0	0.0	0.0013974845278498702	0.0	0.0	0.0004839099927413501	0.0003831417624521073	0.0020968023763760267	0.0	0.00024648755237860487	0.0	0.000860832137733142	0.0	0.0	0.0002105706464518846	0.0005302226935312832	0.0	0.028054118583366493	0.00035555555555555557	0.0	0.0	0.0	0.0008401008120974517	0.0004152823920265781	0.0	0.0	0.0	0.0	0.0	0.0011850681414181316	0.0	0.00018691588785046728	0.0	0.0	0.0	0.0	0.00023820867079561695	0.0	0.0	0.0	0.0	0.00018467220683287164	0.0	0.0	0.0	0.0007960199004975124	0.0	0.0	0.0	0.0	0.0	0.00039880358923230307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013116474291710389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018635855385762206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002226179875333927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019425019425019425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014539110206455364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001576789656259855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001537042729787888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002841716396703609	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007558578987150416	0.0	0.0	0.0	0.0	0.00018691588785046728	0.0	0.0	0.0	0.0	0.0004764173415912339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
