dataset_name	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Phascolarctobacterium	0.02524	0.33625	0.0	0.01897	14.60595	0.23844	0.77626	0.32361	0.19753	0.00276	0.0251	0.12828	1.01393	0.51766	3.07728	0.13961	0.07142	2.23181	0.0	0.0	3.59396	0.05356	0.34515	0.0	0.00076	0.67665	0.15378	0.00249	0.0	0.0	0.13146	1.74968	0.0	0.0	0.01658	0.0	0.06318	9.79608	0.0	0.0	10.34422	0.20073	2.27974	1.8293	3.76986	0.39717	0.21384	0.37864	1.84409	0.04529	0.15386	0.00538	0.03137	0.0	0.03047	0.0158	3.29054	0.0	0.0	0.01036	2.9096	0.04593	2.65449	0.02806	0.03787	0.20109	0.31212	0.00363	1.96961	0.0	0.05654	0.0143	0.53469	0.30963	0.11063	0.01593	0.0	0.14393	0.03204	0.30991	0.0	0.41719	0.98718	2.87488	0.00856	0.0	0.02252	0.01557	0.33274	0.05604	0.00182	1.1777	0.00334	0.0	0.29025	0.0	0.14723	0.57669	9.27505	0.46115	0.09602	0.18309	0.03932	0.4562	0.0	0.16252	1.78061	0.30409	0.0	0.71387	0.0	0.0	0.08178	0.02895	1.02891	0.61054	5.54704	0.04155	0.19947	0.0	0.0	9.75493	0.54039	3.49165	4.40691	0.10834	0.12039	0.0	0.05032	0.004	0.11973	0.28845	0.02691	0.0	1.01302	0.0	0.0	0.18231	0.28962	0.23482
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae.g__Megamonas	0.48894	0.0	0.0	0.0	0.0	0.0	0.06642	0.01091	0.0	0.00105	0.13108	0.0	0.0	0.0	0.00977	0.0	0.0	1.22887	0.0	0.21793	0.0	0.0	0.0	0.01303	0.0	0.0	0.0	0.00372	0	0.0	0.0	0.0	0.21664	0.0	0.0	0.0	1.9835	0.0	0.0	0.0	0.0	0.0	0.00663	0.0	0.00738	0.01407	0.0	0.01129	0.0	0.0	0.11336	0.06016	0.0	0.0	0.0	0.0	0.0	0.05791	0.15488	0.0	0.00197	0.00097	0.0	0.04409	0.00454	0.61076	0.0	0.0	0.0	0.0	0.01233	0.05951	0.0	0.0	0.88275	0.06429	0.00401	0.0	0.0	0.06076	0.03419	0.0	0.0	0.0	0.14948	0.0	0.06451	0.13048	0.01421	0.24506	0.0	0.0	0.0	0.01644	0.01479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0163	0.05089	0.0	0.73431	0.0	0.00898	0.0	0.0	0.0	0.0	0.0	0.52905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20947	0.02052	0.0	0.0	0.04164	0.0	0.0	0.0	0.0	0.0	0.0	0.00508
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae.g__Mitsuokella	0.0	0.0	0.0	0.0	0.0	0.00917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.33724	0.0	0.0	0.0	0.0	0.0	5.52471	0.01786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.18785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.28421	0.53441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.63541	0.0	0.0	0.0	0.0	1.34581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae.g__Selenomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Allisonella	0.0	0.0	0.0	0.0	0.0	0.0	0.00398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00984	0.00478	0.00522	0.00875	0.0	0.00855	0.0	0.00467	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00233	0.0	0.0	0.01108	0.00426	0.0	0.0	0.0	0.0	0.02162	0.0	0.0	0.0	0.00764	0.0	0.00325	0.0	0.0	0.0	0.0	0.02869	0.10651	0.0	0.0213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02231	0.0	0.0	0.00351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01367	0.00168	0.00555	0.0	0.0	0.00227	0.0	0.0013	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Anaeroglobus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00905	0.0	0.03553	0.0	0.0	0.0	0.0	0.0	0.0	0.07716	0.0	0.0	0.0	0.0	0.0	0.03962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Dialister	1.73316	0.0	0.0	0.0	0.0	0.03229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.84638	0.0	5.38621	0.0	0.0	4.28381	3.61516	16.33312	0.0	0.0	0.0	2.2667	0	0.0	0.00672	0.0	0.16355	0.01362	0.0	1.69546	0.0	0.0	0.37221	10.54658	0.00613	0.67517	0.0	0.0	0.01909	0.0	0.0	2.06493	0.0	13.81211	0.0	0.0	0.01588	0.0	0.0	7.22652	0.0	0.0	0.0	5.46115	0.0	0.0	0.0	0.0	1.21922	0.0	0.11093	8.3433	0.0	0.0	0.0	0.0	0.0	1.94995	0.0	0.0	8.3494	0.84644	20.2377	0.24108	0.06537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.21991	0.0	0.03255	0.0	0.0	0.40189	0.0	4.17707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16265	0.0	0.0	0.0	11.08031	0.0	15.58903	0.0	0.0	21.83059	0.0	1.87124	0.0	0.01472	0.0	7.32832	4.12653	0.02138	0.0	0.0	0.0	8.05232	1.66113	0.0	1.43859	0.0	0.0	0.0	1.32096	0.10623	0.0	0.04588	0.0	0.0	0.0	5.57686
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Megasphaera	0.75347	0.0	0.0	0.0	0.0	0.50794	2.14696	0.0	0.0	0.0	0.0	0.0	0.01815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.62112	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00705	0.13926	0.0	0.0	0.0	0.0	0.0	0.0	0.39007	0.0	0.0	0.0	0.02598	0.0	0.0	0.82577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00072	0.0	0.0	0.0	0.0	0.09977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0277	0.10891	0.0	0.0	0.19406	0.0	0.0	0.0	0.0	0.09887	0.0	0.0	0.0	0.0	0.03188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49003	0.0	0.0	0.30388	0.01758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19273	0.0	0.0	0.0	0.0	1.13306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01733	0.0	0.43993	0.0	0.145	0.0	0.07347	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella	0.00579	0.0	0.04605	0.0	0.0	0.0	0.0	0.00309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10264	0.0	0.0	0.00445	0.0	0.0	0.0	0.0	0.0	0.0	0.07181	0.02187	0.0	0	0.16995	0.02684	0.0	0.0	0.0	0.0	0.0	0.0655	0.0	0.0	0.0	0.01486	1.57792	0.0	0.0	0.0	0.0	0.0073	0.0	0.01086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0784	0.0	0.0	0.0	0.01445	0.0	0.0	0.01516	0.0	0.13497	0.0	0.0	0.01675	0.00279	0.0	0.0024	0.0	0.03933	0.00194	0.0	0.0	0.0	0.0	0.25154	0.00102	0.00785	0.0	0.13437	0.0	0.0	0.0	0.0	0.0	0.05092	0.00695	0.0701	0.0	0.0	0.0	0.01124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11122	0.0	0.0	0.0	0.0	0.00565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32049	0.10904	0.01519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028	0.00648	0.08761	0.00844	0.0	0.0	0.0	1.07646	0.00481	0.06565	0.0212
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae.g__Fusobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00576	0.0	0.0	0.0	0.00612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.16668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02824	0.0	0.0	0.01033	0.0	0.0	0.0	0.0	0.0	0.05497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05037	0.0	0.0	0.0	0.0	0.0	1.15521	0.1662	0.0	1.52033	0.01513	0.0	0.02044	0.0	0.0	0.0	0.0	0.0	0.0	0.08648	0.0	0.0	0.0	0.0	0.01798	0.0	1.50372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07644
k__Bacteria.p__Lentisphaerae.c__Lentisphaeria.o__Victivallales.f__Victivallaceae.g__Victivallis	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02552	0.0	1.25981	0.0	0.0	0.0	0.24463	0.0	0.0	0.00461	0.0	0.0	0.0	0.00942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15843	0.0	0.0	0.22218	0.0	0.0	0.0	0.0	0.01344	0.0	0.01696	0.0	0.01674	0.0	0.0	0.0	0.0	0.0	0.0	0.07258	0.0	0.0	0.0	0.0	0.0	0.03671	0.0	0.0	0.0	0.0	0.0	0.01494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0042	0.06643	0.0	0.0	0.0	0.00506	0.91981	0.0	0.0147	0.0	0.0	0.0	0.0	0.614	0.0	0.00332	0.01881	0.04635	0.00938	0.0	0.0	0.00615	0.0	0.0	0.0	0.0	0.09856	0.0	0.0	0.01613	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales.f__Caulobacteraceae.g__Brevundimonas	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Bradyrhizobiaceae.g__Bosea	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylobacteriaceae.g__Methylobacterium	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Salipiger	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingomonas	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0041	0.0	0.0	0.00166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Lautropia	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01323	0.0	0.0	0.00479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0369	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Acidovorax	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Comamonas	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15983	0.0	0.04942	0.0	0.0	0.0	0.0	0.20021	0.00378	0.0	0.0	0.0	0.0	0.0	0.0	0.03312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02705	0.0	0.0	0.01083	0.0	0.0	0.0	0.01375	0.0	0.01268	0.0	0.0	0.0	0.01265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01589	0.0	0.0	0.0	0.0	0.01166	0.0	0.0	0.0	0.0	0.08578	0.0	0.0	0.00635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14057	0.0	0.02101	0.0	0.0	0.22511	0.0	0.0	0.0	0.04954	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.g__Oxalobacter	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18582	0.0	0.02736	0.0	0.0	0.0	0.0	0.0	0.00811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13722	0.44694	0.04171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03319	0.0	0.0	0.0	0.0	0.0	0.00214	0.0	0.0	0.0	0.0	0.0
