dataset_name	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013
study_condition	control	control	control	control	control	control	control	control	control	control	T2D	control	control	control	control	control	T2D	control	control	control	T2D	T2D	T2D	T2D	T2D	control	control	control	T2D	control	T2D	T2D	T2D	T2D	control	T2D	T2D	T2D	control	T2D	T2D	T2D	T2D	control	T2D	T2D	T2D	T2D	control	control	T2D	T2D	control	T2D	T2D	T2D	T2D	T2D	control	T2D	T2D	T2D	T2D	T2D	T2D	T2D	T2D	control	T2D	T2D	T2D	T2D	T2D	T2D	T2D	T2D	T2D	control	control	T2D	T2D	control	T2D	T2D	T2D	T2D	control	control	control	control	control	control	control	control	control	control
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia	3.28484	24.15326	1.27598	4.64417	2.50752	6.54174	5.06579	10.66785	4.2763	5.15721	2.51784	4.71747	1.78969	4.60615	2.85459	8.18635	5.20477	3.98385	2.81302	1.42258	2.08312	7.44516	1.13055	11.67636	0.02678	4.61347	21.58486	9.4283	1.93163	4.33465	14.95068	1.43451	1.47347	14.46136	0.25174	0.26518	4.15412	8.22447	2.98801	1.96166	4.14179	7.68439	3.72039	0.53829	5.62295	0.94977	6.07188	7.36483	0.08876	9.49007	3.5811	4.81441	1.86858	3.33114	10.45958	1.83616	6.05323	14.23685	3.40849	17.99334	3.00075	7.34703	2.89038	11.65879	2.65985	1.44141	0.88725	5.19513	1.30238	0.54485	7.62179	0.72112	7.00502	0.81104	1.09593	17.99907	4.3157	1.10948	8.02591	2.71741	15.61766	8.4807	12.32537	13.13149	12.37263	0.45812	27.94441	1.39209	5.02157	6.00182	0.98222	3.54373	6.39696	1.58223	1.21835	7.17376
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Sellimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02693	0.0	0.0	0.0	0.0	0.2486	0.0159	0.10789	0.0	0.0	0.0	0.12102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06167	0.0	0.0	0.0	0.0	0.0	0.00075	0.0	0.00339	0.00829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12652	0.01279	0.0	0.1045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Tyzzerella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00374	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Oscillospiraceae.g__Oscillibacter	1.73898	0.99776	1.85856	0.46216	0.42507	0.33464	0.05865	0.0095	0.76907	0.6947	2.67913	1.75654	3.61625	1.05432	0.24016	0.62733	0.0	0.94236	0.79166	0.48755	0.06977	0.0	0.47918	0.00195	9.80833	0.88322	0.03626	2.1985	1.38855	0.0	0.43589	0.21402	0.0	0.50107	2.28356	0.3567	0.90391	0.17559	1.03275	0.57261	0.0	0.83467	1.1929	5.69937	0.28461	1.04085	0.00075	1.17427	0.00503	0.1193	0.73889	0.71893	0.98329	0.15996	0.09543	0.83053	2.53668	0.5797	0.26561	0.44734	1.09351	0.21734	3.60585	0.43333	0.17871	3.03205	0.0	2.08663	0.07404	0.01075	1.18666	0.0	0.01231	0.43321	0.0	0.6748	1.26568	0.06963	0.27775	3.5874	0.34632	1.37802	6.21785	2.30365	0.01027	0.0	0.0	0.28172	0.0	0.42379	1.96516	0.75897	1.51825	0.73619	0.6753	0.01758
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Intestinibacter	0.01171	0.19142	0.23385	0.42487	0.48206	0.0	0.03137	2.33976	0.26233	0.94597	0.0	0.39973	0.38495	0.01017	1.32651	0.27032	0.0	0.8791	0.0	0.0	0.0	0.16204	0.00839	0.0	0.0	0.86326	0.07611	0.32829	0.0	0.08995	0.0	0.35865	0.05226	6.03718	0.03211	0.00698	0.78329	0.106	1.00678	0.0	0.28686	0.23067	0.09619	0.03545	0.01166	0.0	0.28128	0.0	0.34925	0.0	0.0	0.95711	0.0	0.09049	0.0	0.0	0.0	0.1258	0.02324	0.0	0.0	0.0	0.22961	0.12203	0.00846	0.79256	0.00467	0.0	0.18785	0.0	0.0	0.0	0.61831	0.0	0.16096	0.0	0.0	0.5351	0.06011	0.19726	1.20698	0.44621	0.0	0.04501	0.0	0.0	0.01875	0.0	0.0	0.0	0.28654	0.0	0.0	0.07228	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Romboutsia	0.0	0.0	0.0111	0.0	0.0	0.0	0.0	0.00108	0.02613	0.00432	0.0	0.00226	0.04363	0.0	0.0	0.00373	0.0	0.00193	0.0	0.0	0.0	0.0	0.00646	0.0	0.0	0.01756	0.0	0.0	0.0	0.0	0.0	0.0108	0.0	0.0127	0.0	0.0	0.04555	0.04459	0.0	0.0	0.00753	0.01647	0.0	0.0	0.00388	0.0	0.0	0.0	0.0	0.00284	0.0	0.00513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00349	0.0	0.0	0.02615	0.0	0.00117	0.04396	0.0	0.0	0.00587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00416	0.00186	0.02457	0.00481	0.01569	0.0	0.0	0.01141	0.0	0.0	0.0	0.01692	0.0	0.0016	0.03408	0.03052	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Terrisporobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Agathobaculum	0.63286	0.79971	0.0096	0.05908	0.13867	0.6377	0.53514	0.45398	1.44837	0.7523	0.09186	0.74051	0.18994	0.50144	0.31326	0.64838	0.66839	0.01876	0.57112	0.00932	0.4077	1.01779	0.08377	0.2569	0.0	0.81431	0.34805	0.77461	0.55481	0.0	0.99206	0.0	0.91624	0.36447	0.0	0.15207	0.1665	0.55197	0.14819	0.65331	0.0	0.62814	0.14873	1.18161	1.93965	0.28818	0.16411	0.15087	0.7259	1.99317	0.57778	0.2917	0.43537	0.54778	0.75772	0.64575	2.05751	0.26796	0.31388	0.5919	0.85108	0.99797	0.48831	0.09542	0.85722	0.37003	0.11148	0.29576	0.20485	0.41951	0.45508	0.0	0.26098	0.09885	0.42186	0.60241	0.42286	0.04939	1.53229	0.37853	1.01533	0.65668	0.75547	0.07927	0.58469	0.45015	0.89176	0.79834	0.20712	0.43967	0.11048	0.37648	0.41672	0.33601	0.12519	0.10587
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaerofilum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00075	0.0	0.0	0.0	0.0	0.0	0.0	0.12945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaeromassilibacillus	0.0	0.03852	0.0	0.07481	0.01194	0.0	0.01451	0.0	0.0093	0.0	0.01093	0.02828	0.01662	0.02759	0.32422	0.20928	0.0	0.0	0.0	0.0	0.04367	0.01264	0.00117	0.0	0.0	0.25097	0.0085	0.16686	0.05822	0.05492	0.0	0.05396	0.0	0.0	0.0803	0.05682	0.07807	0.03986	0.01789	0.21295	0.0	0.02757	0.00789	0.09382	0.0	0.04336	0.03979	0.0	0.0	0.0	0.04843	0.02325	0.0	0.06244	0.0	0.0	0.00388	0.06676	0.01566	0.00834	0.0	0.0406	0.00594	0.0	0.04779	0.03234	0.0	0.02824	0.00458	0.00229	0.0	0.0	0.0	0.77808	0.02278	0.02804	0.03302	0.02829	0.0	0.0	0.0	0.04904	0.02122	0.01436	0.01976	0.0	0.0	0.07116	0.0	0.0	0.07214	0.0	0.0	0.09268	0.07017	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaerotruncus	0.0	0.0	0.0	0.0	0.0	0.0	0.00529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00885	0.0	0.0	0.0	0.00858	0.0	0.0	0.0	0.0	0.0	0.00209	0.0	0.0	0.01752	0.0	0.0	0.0	0.0	0.02339	0.0	0.0	0.03871	0.0	0.0	0.0	0.0	0.0	0.02236	0.00172	0.01286	0.00797	0.0	0.01272	0.0	0.11632	0.01675	0.0	0.0	0.0	0.0	0.0	0.62988	0.02124	0.0	12.27592	0.00605	0.00459	0.0	0.0	0.0	0.0	0.0	0.01689	0.0	0.0	0.00904	0.0	0.05504	0.04637	0.0	0.01039	0.0	0.42204	0.12656	0.0	2.53727	0.0	0.0	0.01014	0.0	0.008	0.0	0.0	0.0	0.0045	0.0	0.0	0.00772	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium	5.38466	13.80005	3.41109	17.00188	4.29562	12.68174	6.07826	8.62086	18.01613	26.186	2.44663	14.29443	5.68829	6.357	11.3045	19.58208	0.69548	3.00569	21.22912	2.15364	12.64935	5.20222	7.06501	5.65511	2.01589	7.53686	15.17731	4.91122	17.02421	2.85963	19.27363	1.16074	4.14746	10.71968	1.23966	8.73386	4.99702	13.90906	5.25724	14.86723	8.41496	2.67702	9.11561	5.35275	17.82112	3.94	4.77816	7.14891	4.15719	7.42132	10.55584	11.81008	4.82742	12.01181	28.67868	6.16582	16.96793	21.64364	7.14709	15.13416	6.15146	6.36037	10.89256	4.16969	3.79388	4.04653	7.52894	6.33711	18.78946	5.32684	10.15114	1.1616	15.75995	6.97159	0.00757	11.17149	5.4934	1.00153	16.00869	11.86431	17.02195	9.68925	12.11519	3.49398	9.29771	0.0	9.12569	20.22538	6.54246	7.95222	6.609	9.38231	18.91687	13.07856	7.03407	7.33042
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Flavonifractor	0.0288	0.03617	0.0	0.0	0.0	0.02502	0.05809	0.01912	0.02302	0.05026	0.03509	0.0	0.0	0.00443	0.01063	0.0	0.06535	0.0	0.0633	0.09461	0.09077	0.06447	0.16034	0.12359	0.01166	0.00144	0.00526	0.11903	0.0	1.42568	0.0	0.02826	0.75041	0.0	0.0009	0.02942	0.0	0.0	0.0	0.0	0.16857	0.22801	0.00421	0.1807	0.18511	0.00701	0.42609	0.0	0.12289	0.16612	0.0	0.09677	0.01698	0.0	0.0	0.0	0.04613	0.00741	0.02007	0.16368	0.43475	0.23777	0.01541	0.00551	0.0	0.07123	0.0403	0.0	0.0	0.00985	0.10001	0.04035	0.19814	0.09643	2.82095	0.0561	0.00731	0.02477	0.01539	0.0	0.0835	0.0	0.04349	0.04418	0.07809	0.03434	0.03202	0.0	0.014	0.0	0.0	0.09883	0.0	0.12953	0.01458	0.00494
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Gemmiger	0.22929	0.56029	0.24688	0.25262	0.14966	0.60568	0.50108	0.13636	0.18172	0.53737	0.75483	0.29644	0.31874	0.16888	0.75886	0.51849	0.02851	0.17713	1.27578	0.19382	3.88439	0.0	1.37439	1.57955	0.12208	0.13086	0.95146	0.88152	0.27002	0.40465	0.24884	2.00193	0.91916	0.4297	0.18829	0.69779	0.26106	0.82749	0.338	0.40086	0.32196	0.78552	0.25605	0.66444	0.61714	0.19203	0.0	0.34522	2.56413	5.55369	0.12643	0.47009	1.00891	0.0627	0.29167	0.35898	0.6319	0.50787	0.57479	0.38125	0.61982	0.26262	0.1343	0.17163	2.78088	0.0	0.79495	0.96264	0.29224	0.30623	0.31117	0.0	2.04732	0.08484	0.0	0.18105	0.0	1.0055	1.02372	0.57025	1.46001	0.04454	1.39534	0.09041	0.02227	0.0	0.77872	0.5518	0.0	0.04576	0.24502	0.20912	0.47493	0.23537	0.61353	0.04695
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Harryflintia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00221	0.0	0.0	0.00569	0.0271	0.00645	0.0	0.0	0.0232	0.0	0.00273	0.00163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04032	0.0	0.0	0.0	0.00638	0.0	0.0	0.00925	0.0	0.03358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Pseudoflavonifractor	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0251	0.0	0.0	0.0	0.0	0.0	0.00947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00096	0.0	0.0	0.0	0.0	0.0	0.0	0.05681	0.00744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00236	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_unclassified	0.0594	0.48202	5.85093	1.8863	0.73191	0.02436	0.13262	0.01793	2.11597	0.58817	0.09767	11.83844	4.20849	0.93365	8.17024	0.17353	0.1167	0.68492	0.02319	0.61264	1.42613	0.05848	0.27726	0.68154	0.91462	0.10902	0.16566	0.02608	0.03187	0.87104	0.04048	0.17292	0.17464	0.12084	0.22653	0.08395	1.5513	0.22826	0.79229	0.15053	0.29752	0.01781	3.41428	0.73487	0.03023	0.29875	1.45483	14.41989	0.06651	0.0409	0.29306	0.34066	0.2551	0.00813	0.12976	1.50176	0.00067	0.08537	1.00042	4.67558	0.31524	0.27144	0.08887	0.14171	1.03727	2.05392	0.11051	0.42335	0.13906	0.06906	0.03822	0.50563	0.48891	4.39342	0.08616	0.13389	0.3298	0.57839	0.16881	1.43396	0.02226	2.57575	0.43767	0.21569	0.23204	0.0	1.63023	6.96351	0.22824	0.17649	2.68675	0.3919	0.24319	0.30344	4.11256	0.09427
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus	11.89987	5.6097	26.84616	11.07121	19.4804	8.14137	10.66531	10.6501	12.72563	6.16267	11.37656	1.81608	0.12796	4.46787	1.97057	18.96758	5.81885	14.32759	6.58881	2.78992	15.3321	7.70359	5.60946	15.32226	21.19756	11.24053	6.81548	12.73452	10.16065	0.0	9.24885	21.52194	13.81476	8.62361	5.21842	8.06609	14.9816	13.82524	13.07044	10.94388	11.86427	24.89822	0.59477	24.40276	16.55959	1.19405	0.0	0.62738	0.02398	4.46736	9.08428	13.32528	17.43869	0.65822	4.23016	9.71253	10.24562	2.71493	11.94165	1.94781	5.20629	10.79288	12.15224	8.39612	15.2998	12.07691	0.0	8.12531	14.75587	13.08573	0.79274	0.14793	9.61324	9.50651	19.04351	8.37462	10.37889	13.13371	5.62698	6.82216	11.86467	27.45603	5.41882	14.04712	5.68292	0.00062	1.81522	0.75675	11.3018	4.13426	2.15599	13.48761	8.41195	16.70485	9.70467	2.24005
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruthenibacterium	0.02709	0.01886	0.18845	0.11676	0.03847	0.0074	0.37204	0.04438	0.11898	0.06083	0.10073	0.05003	0.47485	0.06221	0.39829	0.04816	0.04983	0.08342	0.04737	0.12071	0.04499	0.1521	0.50942	0.39439	0.39028	0.01401	0.09142	0.35517	0.03663	0.36495	0.0	0.27307	0.24896	0.07375	0.49596	0.18366	0.03446	0.1374	0.03401	0.15701	0.31035	0.06504	0.11567	0.99213	0.1161	0.13899	1.11826	0.26854	0.32431	0.18476	0.04995	0.04783	0.20447	0.00291	0.0	0.05257	0.03904	0.06482	0.0659	0.10284	0.05438	0.92996	0.03061	0.00863	0.19678	2.5714	0.16465	0.0399	0.08338	0.11784	0.03587	0.05149	0.14755	0.04197	0.98817	0.06865	0.13449	1.4436	0.15234	0.03738	0.04484	0.07718	0.04452	0.32496	0.06776	0.24685	0.16855	0.01469	0.03127	0.03685	0.02485	0.10658	0.02458	0.15937	0.19207	0.18153
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Subdoligranulum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00324	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Absiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20051
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Candidatus_Stoquefichus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Catenibacterium	0.0	0.72237	0.0	0.0	0.30819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.91535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38441	0.0	0.0	0.6719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04182	0.0	1.11776	0.01848	3.27612	0.0	0.0	1.92567	0.0	0.4182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29619	1.96846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09202	0.0	2.76111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.93096	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Coprobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.73884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1261	0.28312	0.0	0.7202	0.0	0.0	0.0	0.0	0.0	0.0	0.12727	0.02967	0.0	0.0	0.0	0.0	0.0	0.12412	0.0	0.02672	0.0	0.0	0.0	0.02695	0.0	0.0	0.0	0.0	0.0	0.0	0.39083	0.0	1.2147	0.0	0.0	0.01074	0.0	0.18343	0.0	0.06343	0.0	0.0	0.0	0.42405	0.0	0.0	0.0	0.0	0.01438	0.0	0.0	0.61893	0.0	0.0	0.0	0.0	0.04756	0.0	0.0158	5.00835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00878	0.07812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Dielma	0.11239	0.0	0.01998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00096	0.0	0.0	0.0	0.02788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01454	0.0	0.0	0.0	0.0	0.01554	0.01941	0.0	0.0	0.0	0.02229	0.00541	0.00484	0.0	0.0	0.0	0.0	0.0	0.0	0.10325	0.01048	0.0	0.0	0.0536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00781	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0
