dataset_name	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015
study_condition	CRC	control	control	control	control	control	CRC	control	CRC	control	CRC	control	CRC	control	CRC	CRC	control	control	control	control	control	CRC	control	control	control	CRC	control	control	CRC	CRC	control	control	control	CRC	control	control	CRC	control	control	control	control	control	control	control	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	CRC	control	control	control	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	control	CRC	control	CRC	CRC	CRC	control	control	control	control	control	control
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified.g__Lawsonibacter	0.0	0.0	0.00804	0.01034	0.0	0.0	0.0	0.00075	0.02961	0.0013	0.09923	0.01574	0.0	0.02609	0.0	0.07004	0.05796	0.05294	0.0	0.00126	0.02001	0.00771	0.00313	0.0	0.00883	0.0	0.0	0.01476	0.00037	0.00407	0.00273	0.0	0.0	0.0088	0.0	0.0	0.02729	0.0	0.0	0.0	0.007	0.01831	0.02559	0.00152	0.0052	0.07117	0.10732	0.0	0.0	0.02794	0.03727	0.04943	0.07505	0.21319	0.54225	0.08974	0.00701	0.002	0.03287	0.12379	0.00815	0.01685	0.0	0.07327	0.00337	0.14324	0.00247	0.0	0.0	0.02998	0.00872	0.0	0.00041	0.0	0.00122	0.09153	0.0	0.46789	0.08578	0.00438	0.07762	0.31222	0.0	0.0	0.06357	0.08285	0.05225	0.00044	0.0	0.69986	0.00075	0.18238	0.028	0.09341	1.07784	0.04172	0.22115	0.0	0.02446	0.01676	0.13957	0.07642	0.0035	0.15012	0.07878	0.0	0.02194
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified.g__Monoglobus	0.0	0.0	0.0	0.0	0.0	0.0	0.00982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00162	0.32895	0.0	0.60331	0.0	0.0	0.32984	0.00716	0.0	0.14852	0.0	0.00075	0.0	0.0	0.97119	0.00682	0.09275	0.0	0.54604	0.7695	0.0	0.00091	1.18466	0.26687	0.0	0.0	0.0	0.23359	0.8642	0.35783	2.30937	1.30644	0.11438	0.0	0.0	0.20508	0.07739	0.0	0.0	0.0	0.04946	0.13644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01971	0.0	0.0	0.0	0.0	0.69717	0.56633	0.38686	0.0	0.0	0.0	0.0	0.46101	0.03453	0.0	0.0	0.25858	0.0	0.0	0.14294	0.0	0.0008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14297	0.69289	0.0	0.0	0.0	0.0	0.0	0.0	0.35605	0.0	0.104	0.05621
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Anaerofustis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00884	0.0	0.0	0.38642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00782	0.05468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacteriaceae_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0058	0.0	0.0	0.0	0.0	0.0	0.0	0.00818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01961	0.0	0.0	0.0	0.00145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00154	0.0	0.0	0.0	0.0	0.00179	0.0	0.00298	0.0	0.0	0.0	0.0	0.0	0.0	0.00092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01206	0.0	0.00143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00188	0.0	0.00238	0.00471	0.0	0.0	0.0	0.0	0.0	0.0013	0.0	0.0	0.01051	0.0	0.0	0.0	0.0	0.00387
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium	6.94309	23.79561	5.69853	13.83154	0.0	5.82922	0.4209	10.5345	8.68606	2.19155	4.40206	7.10778	25.97204	4.49814	18.16602	9.00339	2.68065	10.16404	3.86502	1.67799	14.81234	1.17949	10.02798	11.34459	0.92672	2.76861	0.35829	12.51244	10.90963	3.44522	6.53562	17.60329	10.07218	30.08397	3.23173	6.27393	1.03756	14.02238	0.02835	3.85783	1.21717	10.48919	12.28061	8.3598	8.85771	4.03549	8.43176	5.83313	7.5311	9.48995	5.02914	4.19604	4.42791	7.92346	5.5441	2.57988	1.76472	2.48858	3.06634	1.3964	0.62866	5.13136	3.416	3.07561	5.6752	3.34567	5.17547	11.2954	11.47501	19.80252	13.05534	5.58684	0.52608	0.0	2.3961	6.10987	3.9399	6.7592	3.29862	3.96985	10.49143	2.85073	15.77493	7.23755	4.56964	3.11336	3.35067	4.70638	0.04511	1.53893	2.53122	12.87691	2.6419	6.87953	0.00633	11.85211	5.26917	0.01799	3.58965	12.94688	22.41759	12.96344	2.88753	9.29305	10.50905	6.4058	3.17221
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerostipes	8.26264	7.55176	8.26219	3.07124	4.99914	1.24757	0.46927	14.06105	3.47638	2.92139	2.24749	3.46005	1.82855	2.71701	2.97279	0.60731	5.24279	3.39842	1.21753	0.62101	8.27916	0.31124	3.14038	21.62495	55.2205	2.08685	0.00044	0.88138	1.66626	2.19265	1.66625	2.30211	13.52956	2.71505	2.57431	9.11723	5.90009	0.42218	39.98448	5.3231	43.13089	5.69576	2.16825	5.34075	5.13161	1.70713	1.22738	20.92686	4.56373	0.03892	0.37458	0.10692	1.38182	0.84263	2.94986	0.17466	0.34687	1.04823	5.92241	0.62932	0.83502	2.82691	14.89992	2.5386	7.86719	0.07708	4.18914	9.23222	8.53847	4.61742	14.94749	1.23611	63.44236	7.82696	4.42673	5.07982	7.07374	5.67573	2.67902	6.81066	0.51168	0.7206	2.92724	0.27293	1.36177	1.23703	6.13965	0.10485	0.02017	1.97915	0.64652	9.98377	0.57622	0.19964	0.00982	2.4264	6.25629	0.17251	3.23122	2.75327	8.53016	3.19194	0.51184	3.51334	0.16832	11.38842	0.63406
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerotignum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00599	0.19412	0.0	0.0	0.0	0.0	0.0	0.17682	0.0	0.19865	0.0	0.0	0.0	0.0	1.17585	0.0	0.0	0.00758	0.0	0.0	0.0168	0.0	0.0	0.0	0.0	0.08309	0.0	0.0	0.0	0.0	5.43375	0.0	0.47356	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia	5.24992	2.32402	5.58542	6.29729	19.67053	7.02462	19.69633	1.74568	0.64777	2.4828	0.65684	1.90769	3.68759	2.36257	5.06852	2.4991	0.71212	3.09314	2.07117	0.59263	3.51804	6.50862	6.41011	12.44704	7.95998	17.62289	3.75203	0.49261	6.01707	12.50965	7.81991	6.8443	0.94651	11.25009	10.77447	9.34036	2.36299	4.02683	51.02525	8.3347	40.06193	5.67354	2.61145	3.55903	28.2441	3.01516	4.80188	19.31445	2.26743	4.16764	3.09417	0.38701	2.09532	1.42281	1.68542	2.6901	1.75886	0.96228	4.6054	2.79307	1.23027	2.66931	6.15145	0.96924	6.02684	2.12512	5.41979	15.7305	23.16097	3.36918	17.03252	2.6321	9.3531	57.51756	8.14935	1.03733	4.77387	1.27597	5.48471	5.95912	0.46705	1.24636	18.01899	1.50143	6.89435	2.75949	10.75247	0.62296	0.05215	3.64392	11.63744	10.32191	4.79721	1.85027	0.40427	2.30216	5.12273	2.41209	2.75073	2.45547	18.85364	19.98614	0.33256	1.54125	1.25225	9.89462	2.92612
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Butyrivibrio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01059	25.02325	0.0	1.75409	0.0	0.0	0.02442	0.08829	1.42283	3.3096	0.0	0.08719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.90379	0.77837	0.0	0.0	0.0	0.07334	0.40462	0.0	0.0	0.0	0.52227	0.0	0.0	0.03846	0.0	0.09392	0.0	0.0	0.24881	0.00155	0.00491	0.00255	0.0	0.0	0.0	0.01231	0.0	0.0	0.0	0.0	0.0	0.0	0.08846	0.0	0.0	0.0	1.08813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01192	0.0	0.02684	0.0	0.0	5.6456	0.00288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.54338	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus	5.64531	5.44839	2.81675	1.85075	0.0	2.28405	0.00614	4.6197	3.46157	7.35024	0.78903	1.48839	1.93381	4.15644	4.28237	6.51282	1.65932	3.31244	1.27381	0.11342	2.67331	0.10252	3.79829	0.7305	1.40892	1.4147	0.0	14.64119	4.67359	0.54437	4.04796	4.0352	1.74508	1.14127	0.02143	0.66591	5.37781	2.4767	0.00023	2.49842	0.98114	3.55277	18.22296	2.76622	0.00359	1.08767	0.46501	0.01066	6.1532	0.59341	1.41358	0.57214	8.01251	1.3525	0.9691	1.44339	1.12991	1.48154	1.04547	2.02731	3.47591	0.47354	1.04743	4.49501	0.88799	2.3216	4.4721	1.48261	0.0	0.91421	0.48806	3.87552	0.03894	0.0	5.24292	0.70834	1.21962	1.32711	0.01621	2.40031	0.36995	3.78188	1.3159	4.65185	5.21142	0.32869	0.008	4.19109	0.03322	1.56037	0.96817	0.28658	3.93159	0.29403	0.0381	0.99815	0.09736	0.08499	0.35883	0.51728	0.32271	5.41979	0.66491	1.79521	2.00396	0.21442	4.76768
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Dorea	5.66344	5.21161	1.9286	6.311	0.81621	11.39443	3.69932	5.72042	6.86174	3.0399	0.16247	1.13055	23.03037	4.77532	3.77279	1.99867	1.72391	2.64093	3.35774	0.68624	1.78785	1.23007	9.61862	25.9056	2.05262	2.89953	1.8461	1.02877	6.68962	12.60469	6.51958	2.37365	0.0	10.00576	0.84303	3.32204	2.3769	4.44301	0.0	4.65882	1.27339	2.47947	2.15971	6.12766	5.53844	2.86454	1.59567	5.28489	3.68278	2.60474	2.57323	0.96442	2.62269	0.2392	0.08004	1.66556	1.82288	0.6802	1.7065	0.30345	1.1805	3.11159	5.06617	2.66872	3.44384	4.03283	3.64489	0.1107	6.17672	0.51944	2.48571	4.1544	0.26494	0.0	3.70003	1.52646	5.38133	1.82837	3.16297	4.63327	0.45477	1.26383	12.34159	1.12426	3.61129	1.19261	7.02779	0.54526	0.01343	4.85866	4.18067	3.76696	1.24316	0.60062	0.004	1.16095	5.44998	0.40685	1.31022	0.39992	2.04949	0.0	0.39206	0.69744	1.4743	4.52799	1.45283
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Eisenbergiella	0.0	0.0	0.02912	0.0	0.0	0.0	0.00408	0.0	0.0	0.0	0.03011	0.01708	0.0	0.0	0.0	0.04532	0.0	0.01972	0.0	0.00513	0.0	0.02062	0.0	0.01146	0.02854	0.12937	0.4351	0.0	0.0	0.00052	0.0	0.00545	0.0	0.0	0.00435	0.0	0.00224	0.0	0.0	0.0	0.00609	0.00074	0.0028	0.0	0.03553	0.05865	0.08584	0.0	0.0	0.12482	0.62994	0.0	0.00155	0.0	0.0	0.0013	0.0	0.10946	0.00584	0.12474	1.63524	0.15682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23126	0.01888	0.00107	1.24149	0.06157	0.0	0.10258	0.0	0.0	0.00996	0.00409	0.29539	0.00266	0.0	0.04956	0.0	0.01678	0.06606	0.0	0.00097	0.0	0.01773	0.02059	0.26064	0.06451	0.10219	0.10863	0.0283	0.0	0.66853	0.03486	0.16158	0.0	0.0	0.12199	0.05622	0.0	0.42519
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Faecalicatena	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Fusicatenibacter	3.58016	5.27431	0.77306	8.7886	0.0	1.8186	0.22234	5.91768	5.15202	2.43031	0.35508	4.34108	1.01981	3.74108	0.37547	1.34208	0.83776	2.44124	5.82992	0.35464	4.84995	0.51267	3.18235	0.0	3.85417	0.42593	0.0	0.96579	1.15506	1.12809	4.10558	3.13694	0.37749	1.04471	0.0	3.04378	0.14253	3.62253	0.00013	1.4366	0.765	5.38945	2.6748	11.89412	1.49289	0.49428	0.69798	0.0	2.98359	0.99692	0.37658	0.57915	2.66847	0.40991	3.22056	2.49176	0.55225	1.83986	0.9103	1.66041	0.0912	0.7817	0.0	4.17761	5.38248	2.98595	0.01053	0.0	3.33837	0.91013	6.29939	3.45704	0.11573	0.0	8.54504	0.56075	5.2129	4.87691	5.27292	5.28008	1.5359	1.31678	1.68796	0.5103	3.16149	0.29769	1.69377	0.18026	0.02878	2.61278	1.2585	1.69475	0.05954	0.25332	0.11341	1.81616	2.42436	0.00861	2.79321	0.59262	4.16707	1.93486	0.82237	1.38613	0.72952	2.06159	0.65843
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoanaerobaculum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium	0.0	0.0	0.01034	0.0	0.04408	0.00343	0.00326	0.0	0.0	0.0	0.06758	0.29103	0.0	0.0	0.01467	0.17346	0.0	0.019	0.0	0.00608	0.0	0.0046	0.12703	0.00137	0.07874	1.35699	3.8612	0.01501	0.00351	0.01156	0.0	0.0	0.11815	0.0	0.00024	0.00235	0.0	0.0	0.00637	0.0	0.0254	0.00492	0.0	0.06472	0.05437	0.00923	0.08967	0.01304	0.0	0.18403	0.16359	0.0	0.08646	0.11477	0.05045	0.0046	0.00171	2.08895	0.39525	1.05217	0.04773	0.07026	0.00639	0.00379	0.0	0.0	0.04658	0.00619	0.02816	0.23082	0.0	0.00335	0.05002	0.0	0.0	0.01426	0.0	0.0	0.01456	0.01098	0.17108	0.05235	0.0	0.0	0.0	0.3596	0.00186	0.01433	0.02935	0.06177	0.00165	10.61848	0.02177	0.02619	1.89995	0.20412	0.34835	0.00269	0.19073	0.32926	1.59438	3.10471	0.02808	0.07939	0.0	1.38139	0.02245
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospira	0.0	0.0	0.0	0.0	0.00969	0.0	0.00089	0.2103	0.02208	0.0	0.23968	0.0113	0.0	0.0	1.45538	0.2375	0.0	0.0	0.0	0.0	0.18841	0.01115	0.0	0.0	0.03677	0.0548	0.0	0.69078	0.01301	0.01785	0.00926	0.32958	0.0	0.01006	0.0	0.0	0.01933	0.0	0.0	0.0	0.0	0.0	0.0	0.15478	0.19399	0.03312	0.17437	0.0	0.0173	0.06998	0.19415	2.67129	2.3221	0.27903	0.0	0.16603	0.00679	0.0	0.32426	0.1648	0.0	0.2751	0.0	0.44404	0.0	0.04745	0.0	0.0	0.0	0.12263	0.0	0.00073	0.0	0.0	0.0	0.40427	0.0	1.13378	0.0	0.0	4.72991	0.46602	0.20661	0.06731	0.0	0.20841	0.00951	0.0	0.00031	0.03266	0.0	0.06528	0.05377	0.31219	0.0	0.0	0.0104	0.0	0.0	1.99747	0.0	0.0	0.0	0.0	0.00353	0.0	0.04059
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospiraceae_unclassified	0.72491	0.31387	8.66135	0.46614	0.00062	3.521	3.26907	0.0	0.88141	0.89927	0.10139	0.00407	0.01119	0.00426	1.11808	0.0134	0.0	6.07479	11.40154	0.04253	8.1411	0.14802	2.54188	0.01024	3.63324	0.55717	0.0	1.18743	0.38669	0.96588	10.67159	7.38279	0.07063	0.13364	0.00077	17.05134	0.03953	0.27973	0.0474	0.20694	0.11517	0.0	0.32493	0.30775	0.02239	1.70461	2.42938	0.0035	2.92932	0.00903	0.77278	5.00475	0.01039	0.3668	1.98383	0.01367	0.06132	0.12291	0.32668	0.04187	0.01199	6.68307	2.10017	12.5171	0.0048	1.86285	0.17756	0.0	0.03347	0.45731	0.0	1.61607	0.01139	12.328	0.02525	3.73625	1.06257	12.16303	11.91491	2.3441	3.59651	10.79052	0.26412	0.10672	2.43324	2.72284	0.83076	1.9018	0.03804	9.54164	4.27458	5.74483	0.93784	1.39106	0.3326	0.0	7.23262	0.01233	0.84307	0.11695	3.70667	0.0	4.01733	4.57856	12.65866	10.2977	0.0529
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Murimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Oribacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01124	0.00293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00403	0.0	0.0	0.0	0.0	0.00276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00293	0.0	0.03472	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia	2.00958	3.18335	3.30491	9.14046	9.95617	0.89502	0.03118	2.871	0.59315	2.07936	0.24732	3.75286	3.58781	1.36003	0.2442	4.95652	10.89335	4.48251	1.16649	1.38423	3.19608	0.15587	2.01671	0.0	1.76105	1.22765	0.06017	0.83794	1.00647	3.08401	0.45368	2.63487	0.98335	2.96099	8e-05	0.36612	0.91678	4.78341	0.0	0.19291	0.04067	10.03514	4.19943	13.10236	6.36476	0.49846	0.91464	0.01947	2.90066	1.21323	1.15255	6.184	16.38068	2.489	3.82678	7.52573	0.102	2.2585	1.57166	2.9752	0.26456	8.17014	3.57738	4.19579	0.17163	4.27115	4.93526	8.98835	0.05351	3.84749	1.75997	1.85801	0.13345	6.65467	2.95129	4.11318	0.64893	4.3139	1.5975	1.59319	10.23706	1.88108	2.27875	6.08313	5.79678	2.72807	25.73577	1.54553	0.04617	4.70892	4.35128	0.67961	0.25137	0.2574	0.79171	4.59529	2.89734	0.0	20.14153	3.38064	3.32953	0.06587	7.07922	3.96907	9.07548	17.13025	0.36048
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Sellimonas	0.0	0.0	0.00217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05137	0.0	0.0	0.0	0.00141	0.0	0.0	0.0	0.0	0.0	0.00446	0.0	0.00184	0.0	0.0	0.0	0.0	0.0	0.0	0.04694	0.0	0.49673	0.0	0.25683	0.11617	0.0	0.0	0.30769	0.0	0.11357	0.01558	0.0	0.0	0.01474	0.0	0.03207	0.00117	0.00618	0.42149	0.0	0.0	0.0	0.0429	0.0	0.0	0.0	0.0	0.0	0.22667	0.0	0.02451	0.0	0.0	0.0	0.0	0.0	1.89802	0.02264	1.16564	0.6791	0.0	0.04068	0.00225	0.0	0.0	0.0	0.0	0.05186	0.02985	0.00017	0.0	0.0	0.0	0.0	0.0	0.16385	0.0	0.0	0.0	0.0184	0.0	0.00232	0.0	0.0	0.02613	0.11556	0.0	0.4684	0.0	0.0	0.10938	0.0	0.09592	0.0	0.73111	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Stomatobaculum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
